GIN.dotprod	PA_vs_GRGh	29548833.981185183	PA_vs_PA	57235.92296297153	pval	3.019859359162157e-11
GIN.dotprod	PA_vs_GRGt	28569819.56725925	PA_vs_PA	57235.92296297153	pval	3.019859359162157e-11
GIN.dotprod	PA_vs_PA	57235.92296297153	PA_vs_PA	57235.92296297153	pval	1.0
GIN.cossim	ER_vs_ER	9.91601855667342e-06	ER_vs_ER	9.91601855667342e-06	pval	1.0
GIN.cossim	ER_vs_PPM	9.629925092050998e-06	ER_vs_ER	9.91601855667342e-06	pval	0.8072749507289148
GIN.cossim	ER_vs_GRG	4.773951018296844e-05	ER_vs_ER	9.91601855667342e-06	pval	0.00035638379914234935
GIN.cossim	ER_vs_GRGs	0.0003931351811797749	ER_vs_ER	9.91601855667342e-06	pval	1.328851208138703e-10
GIN.cossim	ER_vs_GRGh	4.3632838461094003e-05	ER_vs_ER	9.91601855667342e-06	pval	0.0031829591616507357
GIN.cossim	ER_vs_GRGt	4.538352401165883e-05	ER_vs_ER	9.91601855667342e-06	pval	0.0006202653652039718
GIN.cossim	ER_vs_PA	0.001034630793112301	ER_vs_ER	9.91601855667342e-06	pval	3.019859359162157e-11
GIN.cossim	PPM_vs_ER	9.629925092050998e-06	PPM_vs_PPM	7.674442397206013e-06	pval	0.36322231255273874
GIN.cossim	PPM_vs_PPM	7.674442397206013e-06	PPM_vs_PPM	7.674442397206013e-06	pval	1.0
GIN.cossim	PPM_vs_GRG	5.5104582398028214e-05	PPM_vs_PPM	7.674442397206013e-06	pval	1.860848389843697e-06
GIN.cossim	PPM_vs_GRGs	0.0003495069168232131	PPM_vs_PPM	7.674442397206013e-06	pval	6.065757009046712e-11
GIN.cossim	PPM_vs_GRGh	5.976075596281956e-05	PPM_vs_PPM	7.674442397206013e-06	pval	0.00042175084683031315
GIN.cossim	PPM_vs_GRGt	5.9788968827982165e-05	PPM_vs_PPM	7.674442397206013e-06	pval	4.420496863208284e-06
GIN.cossim	PPM_vs_PA	0.0011111816123679766	PPM_vs_PPM	7.674442397206013e-06	pval	3.019859359162157e-11
GIN.cossim	GRG_vs_ER	4.773951018296844e-05	GRG_vs_GRG	1.9811511039706057e-05	pval	0.051877131053959046
GIN.cossim	GRG_vs_PPM	5.5104582398028214e-05	GRG_vs_GRG	1.9811511039706057e-05	pval	0.003338612259442543
GIN.cossim	GRG_vs_GRG	1.9811511039706057e-05	GRG_vs_GRG	1.9811511039706057e-05	pval	1.0
GIN.cossim	GRG_vs_GRGs	0.0005990275012122348	GRG_vs_GRG	1.9811511039706057e-05	pval	4.0771648468253186e-11
GIN.cossim	GRG_vs_GRGh	3.353292412224078e-05	GRG_vs_GRG	1.9811511039706057e-05	pval	0.10232626822732968
GIN.cossim	GRG_vs_GRGt	4.062909550136921e-05	GRG_vs_GRG	1.9811511039706057e-05	pval	0.47334655725844954
GIN.cossim	GRG_vs_PA	0.0007572833697001199	GRG_vs_GRG	1.9811511039706057e-05	pval	3.019859359162157e-11
GIN.cossim	GRGs_vs_ER	0.0003931351811797749	GRGs_vs_GRGs	6.425900812503382e-05	pval	7.118594879682295e-09
GIN.cossim	GRGs_vs_PPM	0.0003495069168232131	GRGs_vs_GRGs	6.425900812503382e-05	pval	1.4294165868692731e-08
GIN.cossim	GRGs_vs_GRG	0.0005990275012122348	GRGs_vs_GRGs	6.425900812503382e-05	pval	9.918628618948002e-11
GIN.cossim	GRGs_vs_GRGs	6.425900812503382e-05	GRGs_vs_GRGs	6.425900812503382e-05	pval	1.0
GIN.cossim	GRGs_vs_GRGh	0.0006094925536049548	GRGs_vs_GRGs	6.425900812503382e-05	pval	1.4643068877150338e-10
GIN.cossim	GRGs_vs_GRGt	0.0006318557350724359	GRGs_vs_GRGs	6.425900812503382e-05	pval	1.6132250444697864e-10
GIN.cossim	GRGs_vs_PA	0.0026269452439413882	GRGs_vs_GRGs	6.425900812503382e-05	pval	3.019859359162157e-11
GIN.cossim	GRGh_vs_ER	4.3632838461094003e-05	GRGh_vs_GRGh	3.3168373284516346e-05	pval	0.7844597689495465
GIN.cossim	GRGh_vs_PPM	5.976075596281956e-05	GRGh_vs_GRGh	3.3168373284516346e-05	pval	0.5105979366056446
GIN.cossim	GRGh_vs_GRG	3.353292412224078e-05	GRGh_vs_GRGh	3.3168373284516346e-05	pval	0.8418014501581275
GIN.cossim	GRGh_vs_GRGs	0.0006094925536049548	GRGh_vs_GRGh	3.3168373284516346e-05	pval	3.3383888204288e-11
GIN.cossim	GRGh_vs_GRGh	3.3168373284516346e-05	GRGh_vs_GRGh	3.3168373284516346e-05	pval	1.0
GIN.cossim	GRGh_vs_GRGt	3.018228212993505e-05	GRGh_vs_GRGh	3.3168373284516346e-05	pval	0.1536672354850899
GIN.cossim	GRGh_vs_PA	0.0007578462627198856	GRGh_vs_GRGh	3.3168373284516346e-05	pval	3.019859359162157e-11
GIN.cossim	GRGt_vs_ER	4.538352401165883e-05	GRGt_vs_GRGt	3.7068000546192084e-05	pval	0.8072749507289148
GIN.cossim	GRGt_vs_PPM	5.9788968827982165e-05	GRGt_vs_GRGt	3.7068000546192084e-05	pval	0.19579075835119908
GIN.cossim	GRGt_vs_GRG	4.062909550136921e-05	GRGt_vs_GRGt	3.7068000546192084e-05	pval	0.6952153990669099
GIN.cossim	GRGt_vs_GRGs	0.0006318557350724359	GRGt_vs_GRGt	3.7068000546192084e-05	pval	9.918628618948002e-11
GIN.cossim	GRGt_vs_GRGh	3.018228212993505e-05	GRGt_vs_GRGt	3.7068000546192084e-05	pval	0.1579756891505133
GIN.cossim	GRGt_vs_GRGt	3.7068000546192084e-05	GRGt_vs_GRGt	3.7068000546192084e-05	pval	1.0
GIN.cossim	GRGt_vs_PA	0.0007305345005459281	GRGt_vs_GRGt	3.7068000546192084e-05	pval	3.019859359162157e-11
GIN.cossim	PA_vs_ER	0.001034630793112301	PA_vs_PA	8.613621747273943e-07	pval	3.019859359162157e-11
GIN.cossim	PA_vs_PPM	0.0011111816123679766	PA_vs_PA	8.613621747273943e-07	pval	3.019859359162157e-11
GIN.cossim	PA_vs_GRG	0.0007572833697001199	PA_vs_PA	8.613621747273943e-07	pval	3.019859359162157e-11
GIN.cossim	PA_vs_GRGs	0.0026269452439413882	PA_vs_PA	8.613621747273943e-07	pval	3.019859359162157e-11
GIN.cossim	PA_vs_GRGh	0.0007578462627198856	PA_vs_PA	8.613621747273943e-07	pval	3.019859359162157e-11
GIN.cossim	PA_vs_GRGt	0.0007305345005459281	PA_vs_PA	8.613621747273943e-07	pval	3.019859359162157e-11
GIN.cossim	PA_vs_PA	8.613621747273943e-07	PA_vs_PA	8.613621747273943e-07	pval	1.0
